Date,Close,200d,50d,20d,5d,Long Term,Medium Term,Short Term
2016-05-25,738.1,724.11695,745.3758,721.834,725.08,buy,sell,buy
2016-05-26,736.93,724.3501,744.9672,723.4275,729.404,buy,sell,buy
2016-05-27,747.6,724.63075,744.7496,725.4135,734.582,buy,hold,buy
2016-05-31,748.85,724.94245,744.6184,727.1355,740.902,buy,hold,buy
2016-06-01,748.46,725.2379,744.3444,729.1365,743.988,buy,hold,buy
2016-06-02,744.27,725.4887,744.0288,730.7815,745.222,buy,hold,buy
2016-06-03,735.86,725.72435,743.5948,731.839,745.008,buy,sell,buy
2016-06-06,730.06,725.90445,743.0992,732.083,741.5,buy,sell,hold
2016-06-07,731.09,726.1625,742.6554,732.181,737.948,buy,sell,hold
2016-06-08,742.93,726.657,742.1962,732.3585,736.842,buy,hold,buy
2016-06-09,742.52,727.27905,741.6798,732.957,736.492,buy,hold,buy
2016-06-10,733.19,727.88265,741.0856,733.213,735.958,buy,sell,hold
2016-06-13,731.88,728.24335,740.3298,733.5655,736.322,buy,sell,hold
2016-06-14,733.25,728.5698,739.6924,733.713,736.754,buy,sell,hold
2016-06-15,732.19,728.9323,739.1648,734.313,734.606,buy,sell,hold
2016-06-16,724.25,729.31445,738.2884,734.4365,730.952,hold,sell,sell
2016-06-17,704.25,729.6879,737.171,733.8835,725.164,hold,sell,sell
2016-06-20,706.13,729.994,736.1042,733.1045,720.014,hold,sell,sell
2016-06-21,708.88,730.35315,735.131,732.686,715.14,hold,sell,sell
2016-06-22,710.47,730.7607,734.054,731.558,710.796,hold,sell,sell
2016-06-23,714.87,731.11565,732.9132,730.3965,708.92,hold,sell,sell
2016-06-24,685.2,731.3246,731.1094,727.81,705.11,sell,sell,sell
2016-06-27,681.14,731.4749,729.1322,724.487,700.112,sell,sell,sell
2016-06-28,691.26,731.6547,727.2038,721.6075,696.588,sell,sell,sell
2016-06-29,695.19,731.8683,725.5826,718.944,693.532,sell,sell,sell
2016-06-30,703.53,732.0606,724.1548,716.907,691.264,sell,sell,sell
2016-07-01,710.25,732.28425,722.7598,715.6265,696.274,sell,sell,sell
2016-07-05,704.89,732.45035,722.1022,714.368,701.024,sell,sell,sell
2016-07-06,708.97,732.6906,721.4374,713.262,704.566,sell,sell,sell
2016-07-07,707.26,732.892,721.0752,711.4785,706.98,sell,sell,sell
2016-07-08,717.78,733.2149,721.0016,710.2415,709.83,sell,sell,hold
2016-07-11,727.2,733.58445,721.4444,709.942,713.22,sell,hold,buy
2016-07-12,732.51,733.97245,721.937,709.9735,718.744,sell,hold,buy
2016-07-13,729.48,734.4191,722.2384,709.785,722.846,sell,hold,buy
2016-07-14,735.8,734.97685,722.7856,709.9655,728.554,hold,hold,buy
2016-07-15,735.63,735.54195,723.2708,710.5345,732.124,hold,hold,buy
2016-07-18,753.2,736.1161,724.0406,712.982,737.324,hold,hold,buy
2016-07-19,753.41,736.67315,724.6052,715.346,741.504,hold,hold,buy
2016-07-20,757.08,737.1736,725.1642,717.756,747.024,hold,hold,buy
